Mkt Al	Orig	Dest	Miles	Mon	Tue	Wed	Thu	Fri	Sat	Sun	Ops/Week	Seats	Seats/ Dep	ASMs
AA	SJU	MIA	1045	6	5	5	6	6	6	6	40	7875	196.875	8229375
AA	SJU	ORD	2072	1	0	0	1	1	1	1	5	860	172	1781920
AA	SJU	PHL	1576	2	2	2	2	2	2	2	14	2660	190	4192160
AA	SLC	CLT	1727	1	1	1	1	1	0	2	7	1330	190	2296910
AA	SLC	DFW	988	6	6	5	6	6	6	5	40	7132	178.3	7046416
AA	SLC	MIA	2088	1	1	1	1	1	1	1	7	1204	172	2513952
AA	SLC	ORD	1249	3	2	2	3	3	2	3	18	2304	128	2877696
AA	SLC	PHX	507	5	3	4	5	4	4	5	30	2838	94.6	1438866
AA	SMF	CLT	2244	1	1	1	1	1	1	1	7	1330	190	2984520
AA	SMF	DFW	1431	4	4	3	5	4	4	5	29	5552	191.448	7944912
AA	SMF	LAX	373	2	2	3	3	3	2	3	18	1170	65	436410
AA	SMF	PHX	647	4	4	4	5	4	4	5	30	4177	139.233	2702519
AA	SMX	PHX	494	2	2	2	2	2	2	2	14	1064	76	525616
AA	SNA	CLT	2099	1	1	1	1	1	1	1	7	1372	196	2879828
AA	SNA	DFW	1205	7	7	6	8	7	6	8	49	8428	172	10155740
AA	SNA	JFK	2454	1	1	1	1	1	1	1	7	714	102	1752156
AA	SNA	ORD	1726	3	3	3	3	3	3	3	21	3612	172	6234312
AA	SNA	PHX	338	5	5	5	6	5	5	6	37	6424	173.622	2171312
AA	SPI	ORD	174	2	2	2	2	2	2	2	14	910	65	158340
AA	SPS	DFW	113	2	2	2	2	2	2	2	14	910	65	102830
AA	SRQ	CLT	548	5	4	4	6	5	5	6	35	4180	119.429	2290640
AA	SRQ	DCA	851	1	1	1	1	1	1	1	7	844	120.571	718244
AA	SRQ	DFW	945	1	1	0	1	1	1	1	6	1140	190	1077300
AA	SRQ	MIA	178	1	1	1	1	1	1	1	7	532	76	94696
AA	SRQ	ORD	1050	1	1	1	1	1	1	1	7	896	128	940800
AA	SRQ	PHL	956	1	1	1	1	1	1	1	7	455	65	434980
AA	STL	BOS	1046	2	2	2	2	2	1	2	13	988	76	1033448
AA	STL	CLT	575	4	4	4	5	5	4	5	31	5224	168.516	3003800
AA	STL	DCA	719	4	4	4	4	4	2	2	24	1681	70.042	1208639
AA	STL	DFW	550	7	7	6	7	6	7	6	46	6217	135.152	3419350
AA	STL	LAX	1592	1	1	1	1	1	1	1	7	532	76	846944
AA	STL	LGA	888	3	3	3	3	3	1	2	18	1291	71.722	1146408
AA	STL	MIA	1068	2	2	2	2	2	2	2	14	1736	124	1854048
AA	STL	ORD	258	6	4	4	6	6	5	6	37	2559	69.162	660222
AA	STL	PHL	813	2	3	3	3	3	2	3	19	1794	94.421	1458522
AA	STL	PHX	1262	2	1	2	2	2	2	2	13	1818	139.846	2294316
AA	STS	DFW	1494	1	1	0	1	1	1	1	6	456	76	681264
AA	STS	PHX	699	2	1	1	2	2	1	2	11	836	76	584364
AA	STT	CLT	1520	2	1	2	2	2	2	2	13	1664	128	2529280
AA	STT	DFW	2226	0	0	0	0	0	1	0	1	128	128	284928
AA	STT	JFK	1623	1	1	1	1	1	1	1	7	896	128	1454208
AA	STT	MIA	1107	2	2	2	2	2	3	2	15	2580	172	2856060
AA	STT	ORD	2116	0	0	0	0	0	1	0	1	128	128	270848
AA	STT	PHL	1605	0	0	0	0	0	1	0	1	128	128	205440
AA	STX	CLT	1562	0	0	0	0	0	1	0	1	172	172	268664
AA	STX	MIA	1139	2	2	2	2	2	2	2	14	2408	172	2742712
AA	SWO	DFW	225	2	2	2	2	2	2	2	14	910	65	204750
AA	SYR	BOS	264	1	1	1	1	1	1	1	7	350	50	92400
AA	SYR	CLT	603	3	3	3	3	3	2	3	20	3280	164	1977840
AA	SYR	DCA	298	3	3	3	3	3	2	3	20	1498	74.9	446404
AA	SYR	DFW	1337	1	1	1	1	1	1	1	7	1268	181.143	1695316
AA	SYR	MIA	1217	0	0	0	0	0	1	0	1	76	76	92492
AA	SYR	ORD	607	4	3	3	4	4	4	4	26	1976	76	1199432
AA	SYR	PHL	228	3	3	3	3	3	3	3	21	1232	58.667	280896
AA	TLH	CLT	387	5	5	5	5	5	4	5	34	1700	50	657900
AA	TLH	DCA	716	1	1	1	1	1	1	1	7	532	76	380912
AA	TLH	DFW	767	3	3	2	3	3	3	3	20	1454	72.7	1115218
AA	TLH	MIA	403	4	4	4	4	4	4	4	28	2128	76	857584
AA	TPA	BNA	612	2	2	2	2	2	1	2	13	988	76	604656
AA	TPA	CLT	508	8	8	8	9	8	6	9	56	10542	188.25	5355336
AA	TPA	DCA	814	5	5	5	5	5	3	5	33	4950	150	4029300
AA	TPA	DFW	929	7	7	6	8	7	7	8	50	9266	185.32	8608114
AA	TPA	LGA	1011	2	2	2	2	2	2	2	14	2408	172	2434488
AA	TPA	MIA	204	10	10	10	10	10	10	10	70	10332	147.6	2107728
AA	TPA	ORD	1012	4	3	3	4	4	4	4	26	4472	172	4525664
AA	TPA	PHL	920	4	4	4	4	4	4	4	28	4480	160	4121600
AA	TPA	PHX	1788	2	1	1	2	1	1	2	10	1900	190	3397200
AA	TRI	CLT	120	6	5	5	5	6	5	6	38	1900	50	228000
AA	TRI	DFW	868	2	2	2	2	2	2	2	14	1064	76	923552
AA	TUL	CLT	843	2	2	2	2	2	2	2	14	2312	165.143	1949016
AA	TUL	DCA	1050	1	1	1	1	1	1	1	7	532	76	558600
AA	TUL	DFW	237	7	7	6	8	7	7	8	50	6633	132.66	1572021
AA	TUL	LAX	1283	1	1	1	1	1	1	1	7	532	76	682556
AA	TUL	LGA	1231	2	2	2	2	2	1	2	13	988	76	1216228
AA	TUL	MIA	1168	0	0	0	0	0	1	0	1	76	76	88768
AA	TUL	ORD	585	4	3	3	4	4	4	4	26	1701	65.423	995085
AA	TUL	PHX	935	2	2	2	2	2	2	2	14	910	65	850850
AA	TUS	DFW	813	7	7	6	8	7	7	8	50	8804	176.08	7157652
AA	TUS	LAX	451	3	3	3	3	3	3	3	21	1442	68.667	650342
AA	TUS	ORD	1437	1	1	1	1	1	1	1	7	1204	172	1730148
AA	TUS	PHX	110	9	7	8	10	8	8	10	60	5336	88.933	586960
AA	TVC	ORD	224	5	3	3	5	5	5	5	31	2015	65	451360
AA	TXK	DFW	181	2	2	2	2	2	2	2	14	987	70.5	178647
AA	TYR	DFW	103	3	3	2	3	3	3	3	20	1300	65	133900
AA	TYS	CLT	177	7	7	7	9	7	9	9	55	3052	55.491	540204
AA	TYS	DCA	436	3	3	3	3	3	2	3	20	1377	68.85	600372
AA	TYS	DFW	772	4	4	3	4	4	4	4	27	4616	170.963	3563552
AA	TYS	MIA	724	2	2	2	2	2	2	2	14	1064	76	770336
AA	TYS	ORD	475	4	4	4	4	4	3	4	27	1755	65	833625
AA	TYS	PHL	554	2	2	2	2	2	2	2	14	882	63	488628
AA	VPS	CLT	460	3	3	3	3	3	2	3	20	3086	154.3	1419560
AA	VPS	DCA	789	1	1	1	1	1	1	1	7	896	128	706944
AA	VPS	DFW	641	3	3	3	4	3	3	4	23	2476	107.652	1587116
AA	VPS	ORD	796	1	1	1	1	1	1	1	7	488	69.714	388448
AA	XNA	CLT	754	4	4	4	5	4	4	5	30	2280	76	1719120
AA	XNA	DCA	963	1	1	1	1	1	1	1	7	532	76	512316
AA	XNA	DFW	281	10	9	8	11	10	8	11	67	5705	85.149	1603105
AA	XNA	LAX	1371	1	1	1	1	1	1	1	7	532	76	729372
AA	XNA	LGA	1147	3	3	3	3	3	1	2	18	1313	72.944	1506011
AA	XNA	MIA	1100	1	1	1	1	1	1	1	7	532	76	585200
AA	XNA	ORD	522	5	3	3	5	5	5	5	31	2213	71.387	1155186
AA	XNA	PHL	1066	1	1	1	1	1	1	1	7	532	76	567112
AA	XNA	PHX	1023	2	2	2	2	2	2	2	14	1428	102	1460844
AA	YUM	DFW	1022	1	1	1	1	1	1	1	7	532	76	543704
AA	YUM	PHX	160	5	4	5	5	5	5	5	34	2419	71.147	387040
AC	ATL	YUL	993	1	1	1	1	1	1	1	7	532	76	528276
AC	ATL	YYZ	739	2	2	2	2	2	2	2	14	1064	76	786296
AC	AUS	YUL	1668	1	0	0	1	1	0	0	3	408	136	680544
AC	AUS	YYZ	1359	1	0	1	1	1	1	1	6	822	137	1117098
AC	BNA	YUL	933	1	1	1	1	1	1	1	7	532	76	496356
AC	BNA	YYZ	641	2	2	2	1	2	2	2	13	1354	104.154	867914
AC	BOS	YHZ	414	1	1	1	1	1	1	1	7	532	76	220248
AC	BOS	YUL	254	4	4	4	4	4	4	4	28	2128	76	540512
AC	BOS	YYZ	446	4	4	4	4	3	3	5	27	2479	91.815	1105634
AC	CLE	YYZ	193	1	0	1	1	1	0	1	5	380	76	73340
AC	CLT	YYZ	588	2	1	1	2	2	1	2	11	836	76	491568
AC	CMH	YYZ	305	1	1	0	1	0	1	0	4	304	76	92720
AC	CVG	YYZ	413	1	1	1	1	1	1	1	7	532	76	219716
AC	DCA	YOW	452	1	1	1	1	1	0	1	6	456	76	206112
AC	DCA	YUL	486	3	3	3	3	3	3	3	21	1596	76	775656
AC	DCA	YYZ	359	3	3	3	3	3	3	4	22	1672	76	600248
AC	DEN	YUL	1611	1	1	1	1	1	1	1	7	959	137	1544949
AC	DEN	YVR	1114	1	2	1	2	2	2	2	12	1217	101.417	1355738
AC	DEN	YYZ	1315	1	1	2	1	2	1	1	9	1233	137	1621395
AC	DFW	YUL	1513	1	1	1	1	1	1	1	7	532	76	804916
AC	DFW	YYZ	1200	2	1	1	2	1	1	2	10	1370	137	1644000
AC	DTW	YYZ	214	1	1	1	1	1	1	1	7	532	76	113848
AC	EWR	YHZ	613	1	1	1	1	1	1	1	7	532	76	326116
AC	EWR	YUL	330	3	3	3	3	3	3	3	21	1596	76	526680
AC	EWR	YVR	2429	1	1	1	1	1	1	1	7	2086	298	5066894
AC	EWR	YYC	2022	1	1	1	1	1	1	1	7	1183	169	2392026
AC	EWR	YYZ	347	6	6	6	6	7	4	7	42	3619	86.167	1255793
AC	FLL	YOW	1350	0	0	0	1	1	0	0	2	378	189	510300
AC	FLL	YQB	1507	0	0	0	0	0	0	1	1	189	189	284823
AC	FLL	YUL	1383	3	3	3	3	3	3	3	21	5530	263.333	7647990
AC	FLL	YYZ	1214	3	3	3	3	3	3	3	21	5518	262.762	6698852
AC	HNL	YVR	2705	2	2	2	2	2	2	2	14	2366	169	6400030
AC	IAD	YUL	489	1	1	1	1	1	1	1	7	532	76	260148
AC	IAD	YYZ	346	2	2	2	2	1	2	2	13	988	76	341848
AC	IAH	YUL	1584	1	1	1	1	1	1	1	7	1183	169	1873872
AC	IAH	YVR	1971	1	1	1	1	1	1	1	7	1183	169	2331693
AC	IAH	YYZ	1280	2	2	1	2	2	1	2	12	1644	137	2104320
AC	JFK	YUL	333	1	1	1	1	1	1	1	7	532	76	177156
AC	JFK	YYZ	366	2	2	2	2	2	2	2	14	1064	76	389424
AC	LAS	YUL	2239	1	1	1	1	1	1	1	7	1176	168	2633064
AC	LAS	YVR	992	2	2	1	1	2	2	2	12	1430	119.167	1418560
AC	LAS	YYZ	1944	2	2	2	2	2	2	2	14	2288	163.429	4447872
AC	LAX	YUL	2473	2	1	2	2	2	1	2	12	1804	150.333	4461292
AC	LAX	YVR	1080	4	4	3	4	4	4	4	27	4115	152.407	4444200
AC	LAX	YYZ	2176	4	4	4	4	4	4	4	28	5060	180.714	11010560
AC	LGA	YUL	323	5	6	5	6	5	5	5	37	2812	76	908276
AC	LGA	YYZ	356	9	8	7	7	8	5	8	52	5416	104.154	1928096
AC	MCO	YHZ	1498	1	0	0	0	1	0	0	2	338	169	506324
AC	MCO	YOW	1205	0	0	0	1	0	0	0	1	189	189	227745
AC	MCO	YQB	1376	0	0	0	0	1	0	1	2	378	189	520128
AC	MCO	YUL	1246	3	2	3	3	3	3	3	20	3860	193	4809560
AC	MCO	YYZ	1056	5	3	4	5	5	5	5	32	5388	168.375	5689728
AC	MIA	YUL	1404	2	1	2	1	2	2	2	12	1644	137	2308176
AC	MIA	YVR	2801	1	0	0	0	1	1	0	3	507	169	1420107
AC	MIA	YYZ	1234	3	3	3	3	3	3	3	21	3571	170.048	4406614
AC	MSP	YYZ	679	2	2	1	2	2	2	1	12	912	76	619248
AC	MSY	YYZ	1110	1	0	1	1	1	0	1	5	685	137	760350
AC	OGG	YVR	2672	1	1	1	1	1	1	1	7	1183	169	3160976
AC	ORD	YUL	747	3	3	3	3	3	3	3	21	2023	96.333	1511181
AC	ORD	YVR	1764	1	1	1	1	1	1	1	7	1050	150	1852200
AC	ORD	YYZ	437	5	5	5	5	5	5	5	35	3941	112.6	1722217
AC	PBI	YYZ	1172	1	0	1	1	1	1	1	6	1075	179.167	1259900
AC	PDX	YVR	250	3	3	3	3	3	3	3	21	1638	78	409500
AC	PHL	YUL	394	1	1	1	1	1	1	1	7	532	76	209608
AC	PHL	YYZ	347	1	2	1	2	2	1	1	10	760	76	263720
AC	PHX	YUL	2183	1	0	1	1	0	0	1	4	544	136	1187552
AC	PHX	YVR	1230	1	1	1	1	1	1	1	7	959	137	1179570
AC	PHX	YYZ	1876	1	1	1	1	1	1	1	7	1372	196	2573872
AC	PIT	YYZ	222	1	1	1	1	1	1	0	6	456	76	101232
AC	PSP	YVR	1114	1	1	1	1	1	1	1	7	1050	150	1169700
AC	PSP	YYZ	2085	1	0	0	0	1	1	0	3	408	136	850680
AC	RDU	YUL	712	1	1	0	1	1	1	0	5	380	76	270560
AC	RDU	YYZ	540	2	2	1	2	2	1	2	12	912	76	492480
AC	RSW	YYZ	1188	2	2	2	1	1	2	2	12	1964	163.667	2333232
AC	SAN	YVR	1177	1	2	2	2	2	2	2	13	988	76	1162876
AC	SAN	YYZ	2157	0	1	1	1	1	1	1	6	822	137	1773054
AC	SEA	YVR	127	2	3	2	2	2	3	2	16	1248	78	158496
AC	SEA	YYZ	2061	1	1	1	1	1	0	1	6	822	137	1694142
AC	SFO	YUL	2538	1	1	1	1	1	1	1	7	1183	169	3002454
AC	SFO	YVR	800	4	4	4	4	4	4	4	28	3430	122.5	2744000
AC	SFO	YYZ	2260	3	3	3	3	3	3	3	21	3325	158.333	7514500
AC	SJU	YYZ	1911	0	0	0	0	0	1	1	2	332	166	634452
AC	SMF	YVR	729	1	1	1	0	1	1	1	6	456	76	332424
AC	SNA	YVR	1105	1	1	1	1	1	1	1	7	1183	169	1307215
AC	SRQ	YYZ	1135	0	1	1	0	0	1	0	3	507	169	575445
AC	STL	YYZ	654	0	1	1	1	1	1	0	5	380	76	248520
AC	TPA	YUL	1299	1	1	1	0	1	1	1	6	1116	186	1449684
AC	TPA	YYZ	1095	2	1	1	1	2	2	2	11	1828	166.182	2001660
AD	FLL	BEL	2835	1	0	1	0	0	1	0	3	522	174	1479870
AD	FLL	VCP	4034	1	1	1	1	1	1	1	7	1960	280	7906640
AD	MCO	CNF	4142	0	1	1	1	0	1	1	5	1447	289.4	5993474
AD	MCO	VCP	4208	1	1	1	2	2	2	2	11	3206	291.455	13490848
AF	ATL	CDG	4394	1	2	2	2	2	2	1	12	3703	308.583	16270982
AF	BOS	CDG	3449	1	1	1	1	1	1	1	7	2044	292	7049756
AF	DFW	CDG	4948	1	1	1	0	1	0	1	5	1556	311.2	7699088
AF	DTW	CDG	3962	1	1	0	1	1	0	0	4	1312	328	5198144
AF	EWR	CDG	3649	1	1	1	1	1	1	1	7	2116	302.286	7721284
AF	IAD	CDG	3861	1	2	1	2	1	1	2	10	3044	304.4	11752884
AF	IAH	CDG	5026	1	1	1	1	1	1	1	7	2076	296.571	10433976
AF	JFK	CDG	3635	5	4	5	5	5	5	4	33	10036	304.121	36480860
AF	LAX	CDG	5670	3	2	3	2	3	3	3	19	5716	300.842	32409720
AF	LAX	PPT	4095	0	1	0	1	1	1	1	5	1460	292	5978700
AF	MCO	CDG	4507	1	0	1	0	1	1	0	4	1296	324	5841072
AF	MIA	CDG	4589	2	1	2	1	1	2	1	10	3156	315.6	14482884
AF	MIA	PTP	1375	0	0	0	0	1	0	1	2	340	170	467500
AF	ORD	CDG	4153	1	1	1	1	1	1	1	7	2044	292	8488732
AF	PHX	CDG	5481	1	0	0	1	0	1	0	3	908	302.667	4976748
AF	RDU	CDG	4052	1	0	1	0	1	1	1	5	1640	328	6645280
AF	SEA	CDG	5016	0	1	0	1	0	1	0	3	940	313.333	4715040
AF	SFO	CDG	5583	1	1	1	1	1	1	1	7	2072	296	11567976
AI	EWR	BOM	7806	0	0	1	0	1	0	1	3	984	328	7681104
AI	EWR	DEL	7323	1	1	0	1	0	1	0	4	1264	316	9256272
AI	JFK	BOM	7797	1	1	1	1	0	1	1	6	1968	328	15344496
AI	JFK	DEL	7317	1	0	1	1	1	1	1	6	1896	316	13873032
AI	ORD	DEL	7483	1	0	1	0	1	0	1	4	1368	342	10236744
AM	ATL	BJX	1360	1	1	1	1	1	1	1	7	693	99	942480
AM	ATL	MTY	1085	1	1	1	1	1	1	1	7	693	99	751905
AM	ATL	QRO	1328	1	1	1	1	1	1	1	7	693	99	920304
AM	ATL	SLP	1281	1	1	1	1	1	1	1	7	693	99	887733
AM	AUS	MEX	746	1	1	1	1	1	1	1	7	1162	166	866852
AM	BOS	MEX	2276	1	1	1	1	1	1	1	7	1162	166	2644712
AM	DEN	MEX	1446	1	1	1	1	1	1	1	7	1162	166	1680252
AM	DFW	MEX	935	1	1	1	1	1	1	1	7	1095	156.429	1023825
AM	DTW	MTY	1481	1	1	0	1	1	1	1	6	594	99	879714
AM	DTW	QRO	1790	1	1	0	1	1	1	0	5	495	99	886050
AM	EWR	MEX	2076	1	1	1	1	1	1	1	7	1162	166	2412312
AM	IAD	MEX	1864	1	1	1	1	1	1	1	7	1162	166	2165968
AM	IAH	MEX	763	2	2	2	2	2	2	2	14	2324	166	1773212
AM	JFK	MEX	2090	2	2	2	2	2	2	2	14	3018	215.571	6307620
AM	LAS	MEX	1507	1	1	1	1	2	1	1	8	1433	179.125	2159531
AM	LAX	GDL	1307	1	1	1	1	1	1	1	7	1162	166	1518734
AM	LAX	MEX	1553	4	4	4	4	4	4	4	28	5323	190.107	8266619
AM	MCO	MEX	1280	2	2	2	2	2	2	2	14	2534	181	3243520
AM	MIA	MEX	1276	3	2	2	3	3	3	3	19	3418	179.895	4361368
AM	ORD	MEX	1686	2	2	2	2	2	2	2	14	2324	166	3918264
AM	PHL	MEX	1996	1	1	1	1	1	1	1	7	1162	166	2319352
AM	PHX	MEX	1251	1	1	1	1	1	1	1	7	1162	166	1453662
AM	RDU	MEX	1675	1	1	1	1	1	1	1	7	693	99	1160775
AM	SAT	MEX	696	1	1	1	1	1	1	1	7	1156	165.143	804576
AM	SEA	MEX	2332	1	1	1	1	1	1	1	7	1162	166	2709784
AM	SFO	MEX	1881	2	2	2	2	2	2	2	14	2324	166	4371444
AM	SLC	GDL	1486	1	1	1	1	1	1	1	7	1162	166	1726732
AM	TPA	MEX	1200	1	1	1	1	1	1	1	7	1162	166	1394400
AN	ABQ	CNM	230	2	2	1	2	2	2	1	12	108	9	24840
AN	ABQ	LRU	190	1	0	0	1	2	0	1	5	45	9	8550
AN	ABQ	SVC	188	2	2	4	3	2	1	3	17	153	9	28764
AN	CEC	HHR	630	0	0	0	1	0	0	1	2	64	32	40320
AN	CEC	OAK	300	1	1	1	1	1	1	1	7	224	32	67200
AN	CNM	ABQ	230	1	2	1	2	2	2	2	12	108	9	24840
AN	CNM	PHX	457	1	1	1	1	1	1	1	7	63	9	28791
AN	GUP	LAS	360	1	0	1	0	1	0	0	3	27	9	9720
AN	GUP	PHX	233	2	1	1	2	2	2	2	12	108	9	25164
AN	HHR	CEC	630	0	0	0	1	0	0	1	2	64	32	40320
AN	HHR	MCE	262	2	2	2	2	2	1	1	12	108	9	28296
AN	LAS	GUP	360	1	0	1	0	1	0	0	3	27	9	9720
AN	LAS	MCE	309	1	2	2	2	2	1	2	12	108	9	33372
AN	LRU	ABQ	190	1	0	0	1	2	0	1	5	45	9	8550
AN	MCE	HHR	262	2	1	3	2	1	1	2	12	108	9	28296
AN	MCE	LAS	309	1	2	2	2	2	2	1	12	108	9	33372
AN	OAK	CEC	300	1	1	1	1	1	1	1	7	224	32	67200
AN	PHX	CNM	457	1	1	1	1	1	1	1	7	63	9	28791
AN	PHX	GUP	233	2	1	1	2	2	2	2	12	108	9	25164
AN	PHX	SVC	231	1	1	1	1	1	1	1	7	63	9	14553
AN	SVC	ABQ	188	2	2	4	3	2	2	2	17	153	9	28764
AN	SVC	PHX	231	1	1	1	1	1	1	1	7	63	9	14553
AR	MIA	EZE	4405	2	1	2	1	2	2	2	12	3264	272	14377920
AS	ABQ	PDX	1111	1	1	1	1	1	1	1	7	532	76	591052
AS	ABQ	SEA	1180	2	1	1	2	2	1	2	11	1901	172.818	2243180
AS	ADK	ANC	1192	0	0	1	0	0	1	0	2	248	124	295616
AS	ADQ	ANC	252	2	2	2	2	2	2	2	14	2191	156.5	552132
AS	AKN	ANC	289	1	1	1	1	1	1	1	7	532	76	153748
AS	ALW	SEA	212	2	2	2	2	2	2	2	14	1064	76	225568
AS	ANC	ADK	1192	0	0	1	0	0	1	0	2	248	124	295616
AS	ANC	ADQ	252	2	2	2	2	2	2	2	14	2191	156.5	552132
AS	ANC	AKN	289	1	1	1	1	1	1	1	7	532	76	153748
AS	ANC	BET	399	2	2	3	3	2	3	2	17	2349	138.176	937251
AS	ANC	BRW	725	2	1	1	1	1	1	1	8	1084	135.5	785900
AS	ANC	CDV	160	1	1	1	1	1	1	1	7	903	129	144480
AS	ANC	DLG	329	1	1	1	1	1	1	1	7	532	76	175028
AS	ANC	FAI	261	7	6	5	7	8	5	8	46	5189	112.804	1354329
AS	ANC	HNL	2777	1	1	1	1	1	1	1	7	1227	175.286	3407379
AS	ANC	JNU	571	3	3	3	3	3	3	3	21	2639	125.667	1506869
AS	ANC	LAS	2304	0	0	0	1	1	1	1	4	712	178	1640448
AS	ANC	LAX	2345	1	1	0	0	1	1	1	5	890	178	2087050
AS	ANC	OME	539	2	2	2	2	2	2	2	14	1610	115	867790
AS	ANC	OTZ	549	2	2	2	2	2	2	2	14	1610	115	883890
AS	ANC	PDX	1542	5	5	5	5	5	5	5	35	5212	148.914	8036904
AS	ANC	PHX	2551	1	1	1	1	1	1	1	7	1246	178	3178546
AS	ANC	SCC	627	2	2	2	2	1	1	0	10	1240	124	777480
AS	ANC	SEA	1448	12	12	11	12	12	10	12	81	13463	166.21	19494424
AS	ATL	PDX	2172	1	1	1	1	1	1	1	7	1189	169.857	2582508
AS	ATL	SAN	1891	1	1	1	1	1	1	1	7	1227	175.286	2320257
AS	ATL	SEA	2182	3	2	2	3	3	2	3	18	3166	175.889	6908212
AS	AUS	PDX	1715	2	1	1	2	2	1	2	11	1939	176.273	3325385
AS	AUS	SAN	1164	2	2	2	2	2	2	2	14	1064	76	1238496
AS	AUS	SEA	1770	3	3	3	3	3	3	3	21	3681	175.286	6515370
AS	AUS	SFO	1504	2	2	2	2	2	1	2	13	2276	175.077	3423104
AS	BET	ANC	399	2	2	3	3	2	3	2	17	2349	138.176	937251
AS	BIL	PDX	679	1	1	1	1	1	1	1	7	532	76	361228
AS	BIL	SEA	664	3	2	3	3	3	3	3	20	1520	76	1009280
AS	BLI	SEA	94	4	4	4	4	4	4	4	28	2128	76	200032
AS	BNA	PDX	1972	1	1	1	1	1	1	1	7	1227	175.286	2419644
AS	BNA	SEA	1977	2	2	2	2	2	2	2	14	2454	175.286	4851558
AS	BOI	BUR	656	1	1	1	1	1	1	1	7	532	76	348992
AS	BOI	BZN	293	1	1	1	1	1	1	1	7	532	76	155876
AS	BOI	GEG	287	4	3	3	4	4	3	4	25	1900	76	545300
AS	BOI	LAS	520	1	1	1	1	1	1	1	7	532	76	276640
AS	BOI	LAX	674	2	2	2	2	2	2	2	14	1064	76	717136
AS	BOI	PDX	344	5	5	5	5	5	4	5	34	3936	115.765	1353984
AS	BOI	PHX	735	2	2	2	2	2	1	2	13	988	76	726180
AS	BOI	PUW	224	1	1	1	1	1	1	1	7	532	76	119168
AS	BOI	SAN	749	2	2	2	2	2	2	2	14	1702	121.571	1274798
AS	BOI	SEA	399	8	7	7	8	8	6	8	52	5164	99.308	2060436
AS	BOI	SFO	522	1	1	1	1	1	1	1	7	532	76	277704
AS	BOI	SJC	523	1	1	1	1	1	1	1	7	532	76	278236
AS	BOI	SMF	437	1	1	1	1	1	1	1	7	532	76	232484
AS	BOI	SNA	688	1	1	1	1	1	1	1	7	532	76	366016
AS	BOS	PDX	2537	1	1	1	1	1	1	1	7	1208	172.571	3064696
AS	BOS	SAN	2588	1	1	1	1	1	1	1	7	1208	172.571	3126304
AS	BOS	SEA	2496	3	2	3	3	3	2	3	19	3344	176	8346624
AS	BOS	SFO	2704	1	1	1	1	1	1	1	7	1246	178	3369184
AS	BRW	ANC	725	2	1	1	1	1	1	1	8	1084	135.5	785900
AS	BUR	BOI	656	1	1	1	1	1	1	1	7	532	76	348992
AS	BUR	EUG	732	1	1	1	1	1	1	1	7	532	76	389424
AS	BUR	PDX	817	3	3	3	3	2	2	3	19	3211	169	2623387
AS	BUR	PSC	833	1	1	1	1	1	1	1	7	532	76	443156
AS	BUR	RDM	709	1	1	1	1	1	1	1	7	532	76	377188
AS	BUR	SEA	937	4	4	4	4	4	4	4	28	4794	171.214	4491978
AS	BUR	SFO	326	3	3	3	3	3	2	3	20	1520	76	495520
AS	BUR	STS	387	2	2	2	2	2	2	2	14	1064	76	411768
AS	BWI	SEA	2335	2	1	1	2	2	1	2	11	1939	176.273	4527565
AS	BZN	BOI	293	1	1	1	1	1	1	1	7	532	76	155876
AS	BZN	PDX	553	1	1	1	1	1	1	1	7	532	76	294196
AS	BZN	SEA	543	3	3	3	3	3	3	3	21	2291	109.095	1244013
AS	CDV	ANC	160	1	1	1	1	1	1	1	7	868	124	138880
AS	CDV	YAK	213	1	1	1	1	1	1	1	7	903	129	192339
AS	CHS	SEA	2415	1	0	1	1	1	0	1	5	890	178	2149350
AS	CLE	SEA	2021	1	1	1	1	1	0	1	6	1068	178	2158428
AS	CMH	SEA	2017	1	1	1	1	1	1	1	7	1246	178	2513182
AS	CVG	SEA	1965	1	1	1	1	1	1	1	7	1227	175.286	2411055
AS	DCA	LAX	2311	1	1	1	1	1	1	1	7	1113	159	2572143
AS	DCA	PDX	2350	1	1	1	1	1	1	1	7	1113	159	2615550
AS	DCA	SAN	2276	1	1	1	1	1	1	1	7	1113	159	2533188
AS	DCA	SEA	2329	2	2	2	2	2	2	2	14	2226	159	5184354
AS	DCA	SFO	2442	1	1	1	1	1	1	1	7	1113	159	2717946
AS	DEN	PDX	992	2	1	1	2	2	1	2	11	1901	172.818	1885792
AS	DEN	SAN	853	3	3	3	3	3	3	3	21	2948	140.381	2514644
AS	DEN	SEA	1024	4	3	4	4	3	3	4	25	4355	174.2	4459520
AS	DFW	PDX	1616	2	1	1	2	2	1	2	11	1939	176.273	3133424
AS	DFW	SEA	1660	5	5	5	5	4	5	5	34	5938	174.647	9857080
AS	DLG	ANC	329	1	1	1	1	1	1	1	7	532	76	175028
AS	DTW	SEA	1927	1	1	1	1	1	1	1	7	1246	178	2401042
AS	EAT	SEA	99	2	2	2	2	2	2	2	14	1064	76	105336
AS	ELP	SEA	1368	1	1	1	1	1	1	1	7	532	76	727776
AS	EUG	BUR	732	1	1	1	1	1	1	1	7	532	76	389424
AS	EUG	LAX	748	2	1	1	2	2	2	2	12	912	76	682176
AS	EUG	PDX	106	3	3	3	3	3	2	3	20	1520	76	161120
AS	EUG	SAN	850	1	1	1	1	1	1	1	7	532	76	452200
