Mkt Al,Orig,Dest,Miles,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Ops/Week,Seats,Seats/ Dep,ASMs
B6,JFK,SRQ,"1,041",1,1,1,1,1,1,1,7,980,140.0,"1,020,180"
B6,JFK,STI,"1,470",6,5,5,6,5,6,6,39,"6,546",167.8,"9,622,620"
B6,JFK,SVD,"2,041",0,0,1,0,0,0,1,2,324,162.0,"661,284"
B6,JFK,SXM,"1,681",2,1,2,2,2,3,2,14,"2,303",164.5,"3,871,343"
B6,JFK,SYR,209,2,1,1,2,2,2,2,12,"1,680",140.0,"351,120"
B6,JFK,TPA,"1,005",3,2,2,3,3,3,3,19,"3,078",162.0,"3,093,390"
B6,JFK,TQO,"1,631",1,0,1,1,1,1,1,6,972,162.0,"1,585,332"
B6,JFK,UVF,"2,008",1,1,1,1,1,1,1,7,"1,284",183.4,"2,578,272"
B6,JFK,YVR,"2,449",1,1,1,1,1,1,1,7,"1,113",159.0,"2,725,737"
B6,LAS,BOS,"2,381",3,3,3,3,3,2,3,20,"3,187",159.4,"7,588,247"
B6,LAS,FLL,"2,174",3,3,3,3,3,3,3,21,"3,339",159.0,"7,258,986"
B6,LAS,JFK,"2,248",4,4,4,4,4,3,4,27,"4,305",159.4,"9,677,640"
B6,LAS,MCO,"2,039",2,2,2,2,2,2,2,14,"2,226",159.0,"4,538,814"
B6,LAX,BOS,"2,611",4,4,3,4,4,3,4,26,"4,135",159.0,"10,796,485"
B6,LAX,EWR,"2,454",2,2,2,2,2,2,2,14,"2,226",159.0,"5,462,604"
B6,LAX,FLL,"2,342",5,5,5,5,5,5,5,35,"5,565",159.0,"13,033,230"
B6,LAX,JFK,"2,475",10,10,10,10,10,8,10,68,"10,686",157.1,"26,447,850"
B6,LAX,PBI,"2,330",1,1,1,1,1,1,1,7,966,138.0,"2,250,780"
B6,LGA,FLL,"1,076",4,3,3,4,4,3,4,25,"3,966",158.6,"4,267,416"
B6,LGA,MCO,950,3,3,3,3,3,3,3,21,"3,318",158.0,"3,152,100"
B6,LGA,PBI,"1,035",4,3,3,4,4,3,4,25,"4,050",162.0,"4,191,750"
B6,LGA,TPA,"1,011",2,2,2,2,2,2,2,14,"2,268",162.0,"2,292,948"
B6,MCO,ALB,"1,073",1,1,1,1,1,1,1,7,"1,134",162.0,"1,216,782"
B6,MCO,BDL,"1,050",3,3,3,3,3,3,3,21,"3,402",162.0,"3,572,100"
B6,MCO,BOS,"1,121",7,7,7,7,7,7,7,49,"8,638",176.3,"9,683,198"
B6,MCO,BQN,"1,129",2,2,2,2,2,2,2,14,"2,114",151.0,"2,386,706"
B6,MCO,BUF,"1,011",2,1,1,2,2,2,2,12,"1,800",150.0,"1,819,800"
B6,MCO,CUN,617,2,1,1,2,2,2,2,12,"1,790",149.2,"1,104,430"
B6,MCO,DCA,759,3,3,3,3,3,2,3,20,"2,932",146.6,"2,225,388"
B6,MCO,EWR,938,5,5,4,4,4,4,4,30,"5,042",168.1,"4,729,396"
B6,MCO,HPN,972,3,3,3,3,3,3,3,21,"3,234",154.0,"3,143,448"
B6,MCO,ISP,972,1,1,1,1,1,1,1,7,"1,134",162.0,"1,102,248"
B6,MCO,JFK,944,7,7,8,7,7,8,7,51,"9,060",177.6,"8,552,640"
B6,MCO,LAS,"2,039",2,2,2,2,2,2,2,14,"2,226",159.0,"4,538,814"
B6,MCO,LGA,950,3,3,3,3,3,3,3,21,"3,234",154.0,"3,072,300"
B6,MCO,MBJ,717,1,1,1,1,1,1,1,7,"1,134",162.0,"813,078"
B6,MCO,MHT,"1,142",1,1,1,1,1,1,1,7,"1,134",162.0,"1,295,028"
B6,MCO,NAS,333,1,0,0,1,1,0,1,4,648,162.0,"215,784"
B6,MCO,ORH,"1,091",1,1,1,1,1,1,1,7,"1,050",150.0,"1,145,550"
B6,MCO,PSE,"1,180",1,1,1,1,1,1,1,7,"1,134",162.0,"1,338,120"
B6,MCO,PUJ,"1,064",1,1,1,1,1,1,1,7,"1,050",150.0,"1,117,200"
B6,MCO,PVD,"1,073",2,2,2,2,2,2,2,14,"2,268",162.0,"2,433,564"
B6,MCO,PWM,"1,214",1,0,1,0,0,1,0,3,486,162.0,"590,004"
B6,MCO,RIC,667,3,2,2,3,3,3,3,19,"2,968",156.2,"1,979,656"
B6,MCO,SDQ,"1,010",2,2,2,2,2,2,2,14,"2,412",172.3,"2,436,120"
B6,MCO,SJO,"1,282",1,1,1,1,1,1,1,7,"1,400",200.0,"1,794,800"
B6,MCO,SJU,"1,189",5,5,5,6,6,6,6,39,"6,952",178.3,"8,265,928"
B6,MCO,STI,911,1,1,1,1,1,1,1,7,"1,134",162.0,"1,033,074"
B6,MCO,SYR,"1,053",2,1,1,2,2,2,2,12,"1,860",155.0,"1,958,580"
B6,MHT,FLL,"1,263",1,0,1,0,1,0,1,4,648,162.0,"818,424"
B6,MHT,MCO,"1,142",1,1,1,1,1,1,1,7,"1,134",162.0,"1,295,028"
B6,MHT,RSW,"1,272",0,1,0,1,0,1,0,3,486,162.0,"618,192"
B6,MSY,BOS,"1,367",2,2,2,2,2,1,2,13,"1,886",145.1,"2,578,162"
B6,MSY,FLL,673,2,2,1,2,2,2,2,13,"1,974",151.8,"1,328,502"
B6,MSY,JFK,"1,182",2,2,2,2,2,2,2,14,"1,960",140.0,"2,316,720"
B6,ORD,BOS,867,2,2,2,2,2,1,2,13,"1,820",140.0,"1,577,940"
B6,ORD,JFK,740,1,1,1,1,1,1,1,7,980,140.0,"725,200"
B6,ORH,FLL,"1,211",1,0,0,1,1,1,1,5,810,162.0,"980,910"
B6,ORH,MCO,"1,091",1,1,1,1,1,1,1,7,"1,050",150.0,"1,145,550"
B6,ORH,RSW,"1,221",1,0,0,0,1,0,0,2,324,162.0,"395,604"
B6,PBI,BDL,"1,133",2,1,1,2,2,1,2,11,"1,782",162.0,"2,019,006"
B6,PBI,BOS,"1,197",5,4,4,5,5,4,5,32,"5,162",161.3,"6,178,914"
B6,PBI,DCA,857,2,2,2,2,2,2,2,14,"1,960",140.0,"1,679,720"
B6,PBI,EWR,"1,024",2,2,2,2,2,2,2,14,"2,344",167.4,"2,400,256"
B6,PBI,HPN,"1,057",5,5,5,5,5,5,5,35,"5,670",162.0,"5,993,190"
B6,PBI,ISP,"1,052",1,1,1,1,1,1,1,7,"1,210",172.9,"1,272,920"
B6,PBI,JFK,"1,028",5,4,4,5,5,4,5,32,"5,030",157.2,"5,170,840"
B6,PBI,LAX,"2,330",1,1,1,1,1,1,1,7,966,138.0,"2,250,780"
B6,PBI,LGA,"1,035",4,3,3,4,4,3,4,25,"4,050",162.0,"4,191,750"
B6,PBI,PVD,"1,148",1,1,1,1,1,1,1,7,"1,134",162.0,"1,301,832"
B6,PHL,BOS,280,3,3,3,3,3,2,3,20,"2,800",140.0,"784,000"
B6,PHL,FLL,992,2,2,2,2,2,2,2,14,"2,268",162.0,"2,249,856"
B6,PHX,BOS,"2,300",1,1,1,1,1,1,1,7,"1,400",200.0,"3,220,000"
B6,PHX,FLL,"1,972",2,2,2,2,2,2,2,14,"2,226",159.0,"4,389,672"
B6,PHX,JFK,"2,153",2,2,2,2,2,2,2,14,"2,226",159.0,"4,792,578"
B6,PIT,BOS,496,3,3,3,3,3,3,3,21,"2,940",140.0,"1,458,240"
B6,PIT,FLL,994,1,1,1,1,1,1,1,7,980,140.0,"974,120"
B6,PIT,JFK,340,2,2,2,2,2,2,2,14,"1,960",140.0,"666,400"
B6,PQI,BOS,332,1,1,1,1,1,1,1,7,980,140.0,"325,360"
B6,PSE,MCO,"1,180",1,1,1,1,1,1,1,7,"1,134",162.0,"1,338,120"
B6,PVD,FLL,"1,188",3,2,1,1,2,2,2,13,"2,106",162.0,"2,501,928"
B6,PVD,JFK,144,1,1,1,1,1,1,1,7,"1,134",162.0,"163,296"
B6,PVD,MCO,"1,073",2,2,2,2,2,2,2,14,"2,268",162.0,"2,433,564"
B6,PVD,PBI,"1,148",1,1,1,1,1,1,1,7,"1,134",162.0,"1,301,832"
B6,PVD,RSW,"1,201",1,1,1,1,1,1,1,7,"1,134",162.0,"1,361,934"
B6,PVD,SJU,"1,636",1,1,1,1,1,1,1,7,"1,134",162.0,"1,855,224"
B6,PVD,TPA,"1,137",2,1,1,1,1,1,1,8,"1,296",162.0,"1,473,552"
B6,PWM,MCO,"1,214",1,0,1,0,0,1,0,3,486,162.0,"590,004"
B6,RDU,BOS,612,4,3,3,4,4,2,4,24,"3,360",140.0,"2,056,320"
B6,RDU,FLL,680,2,2,2,2,2,2,2,14,"2,268",162.0,"1,542,240"
B6,RDU,JFK,426,3,2,2,3,3,3,3,19,"2,770",145.8,"1,180,020"
B6,RDU,SJU,"1,432",1,0,0,1,1,1,1,5,810,162.0,"1,159,920"
B6,RIC,BOS,474,3,2,2,3,3,2,2,17,"2,468",145.2,"1,169,832"
B6,RIC,FLL,805,2,2,2,2,2,2,2,14,"2,268",162.0,"1,825,740"
B6,RIC,MCO,667,3,2,2,3,3,3,3,19,"2,968",156.2,"1,979,656"
B6,ROC,JFK,264,2,1,1,2,2,2,2,12,"1,680",140.0,"443,520"
B6,RSW,BDL,"1,180",1,1,1,1,1,1,1,7,"1,134",162.0,"1,338,120"
B6,RSW,BOS,"1,249",4,4,4,4,4,3,5,28,"4,610",164.6,"5,757,890"
B6,RSW,EWR,"1,068",1,1,1,1,1,1,1,7,"1,210",172.9,"1,292,280"
B6,RSW,HPN,"1,102",2,2,2,2,2,2,2,14,"2,268",162.0,"2,499,336"
B6,RSW,JFK,"1,074",2,2,2,2,2,2,2,14,"2,114",151.0,"2,270,436"
B6,RSW,MHT,"1,272",0,1,0,1,0,1,0,3,486,162.0,"618,192"
B6,RSW,ORH,"1,221",1,0,0,0,1,0,0,2,324,162.0,"395,604"
B6,RSW,PVD,"1,201",1,1,1,1,1,1,1,7,"1,134",162.0,"1,361,934"
B6,SAN,BOS,"2,588",3,3,3,3,3,2,3,20,"3,180",159.0,"8,229,840"
B6,SAN,JFK,"2,446",2,2,2,2,2,2,2,14,"2,233",159.5,"5,461,918"
B6,SAV,BOS,901,2,2,2,2,2,2,2,14,"1,960",140.0,"1,765,960"
B6,SAV,JFK,718,1,1,1,1,1,1,1,7,980,140.0,"703,640"
B6,SFO,BOS,"2,704",4,4,4,4,4,2,4,26,"4,147",159.5,"11,213,488"
B6,SFO,FLL,"2,583",2,2,2,2,2,2,2,14,"2,226",159.0,"5,749,758"
B6,SFO,JFK,"2,586",5,5,5,5,5,3,5,33,"5,259",159.4,"13,599,774"
B6,SJU,BDL,"1,666",2,2,2,2,2,2,2,14,"2,268",162.0,"3,778,488"
B6,SJU,BOS,"1,674",3,2,2,3,3,2,3,18,"3,258",181.0,"5,453,892"
B6,SJU,DCA,"1,554",1,1,1,1,1,1,1,7,"1,400",200.0,"2,175,600"
B6,SJU,EWR,"1,608",1,1,1,1,1,1,1,7,"1,134",162.0,"1,823,472"
B6,SJU,FLL,"1,046",6,5,5,6,6,6,6,40,"6,518",162.9,"6,817,828"
B6,SJU,HPN,"1,624",1,1,1,1,1,1,1,7,980,140.0,"1,591,520"
B6,SJU,JFK,"1,597",6,5,5,6,6,5,6,39,"6,582",168.8,"10,511,454"
B6,SJU,MCO,"1,189",5,5,5,6,6,6,6,39,"6,952",178.3,"8,265,928"
B6,SJU,MDE,"1,056",1,1,1,1,1,1,1,7,"1,134",162.0,"1,197,504"
B6,SJU,PUJ,156,2,2,2,2,2,2,2,14,"2,114",151.0,"329,784"
B6,SJU,PVD,"1,636",1,1,1,1,1,1,1,7,"1,134",162.0,"1,855,224"
B6,SJU,RDU,"1,432",1,0,0,1,1,1,1,5,810,162.0,"1,159,920"
B6,SJU,SDQ,241,2,2,2,2,2,2,2,14,"2,268",162.0,"546,588"
B6,SJU,STI,315,1,1,1,1,1,1,1,7,"1,134",162.0,"357,210"
B6,SJU,STT,68,1,1,1,1,1,1,1,7,"1,134",162.0,"77,112"
B6,SJU,STX,94,1,1,1,1,1,1,1,7,"1,134",162.0,"106,596"
B6,SJU,TPA,"1,237",2,2,2,2,2,2,2,14,"2,268",162.0,"2,805,516"
B6,SLC,JFK,"1,989",1,1,1,1,1,1,1,7,980,140.0,"1,949,220"
B6,SRQ,BOS,"1,220",2,1,1,2,1,1,2,10,"1,674",167.4,"2,042,280"
B6,SRQ,JFK,"1,041",1,1,1,1,1,1,1,7,980,140.0,"1,020,180"
B6,STT,SJU,68,1,1,1,1,1,1,1,7,"1,134",162.0,"77,112"
B6,STX,SJU,94,1,1,1,1,1,1,1,7,"1,134",162.0,"106,596"
B6,SYR,BOS,264,1,1,1,1,1,1,1,7,980,140.0,"258,720"
B6,SYR,JFK,209,2,1,1,2,2,2,2,12,"1,680",140.0,"351,120"
B6,SYR,MCO,"1,053",2,1,1,2,2,2,2,12,"1,860",155.0,"1,958,580"
B6,TPA,BDL,"1,111",1,1,1,1,1,1,1,7,"1,134",162.0,"1,259,874"
B6,TPA,BOS,"1,185",6,3,3,4,4,4,4,28,"4,528",161.7,"5,365,680"
B6,TPA,CUN,550,1,1,1,1,1,1,1,7,"1,134",162.0,"623,700"
B6,TPA,EWR,998,1,1,1,1,1,1,1,7,"1,134",162.0,"1,131,732"
B6,TPA,HPN,"1,032",1,1,1,1,1,1,1,7,"1,134",162.0,"1,170,288"
B6,TPA,JFK,"1,005",3,2,2,3,3,3,3,19,"3,078",162.0,"3,093,390"
B6,TPA,LGA,"1,011",2,2,2,2,2,2,2,14,"2,268",162.0,"2,292,948"
B6,TPA,PVD,"1,137",2,1,1,1,1,1,1,8,"1,296",162.0,"1,473,552"
B6,TPA,SJU,"1,237",2,2,2,2,2,2,2,14,"2,268",162.0,"2,805,516"
BA,ATL,LHR,"4,211",1,1,1,1,1,1,1,7,"1,645",235.0,"6,927,095"
BA,AUS,LHR,"4,915",1,1,1,1,1,1,1,7,"2,317",331.0,"11,388,055"
BA,BNA,LHR,"4,182",1,1,1,1,1,1,1,7,"1,904",272.0,"7,962,528"
BA,BOS,LHR,"3,265",3,3,3,3,3,3,3,21,"5,396",257.0,"17,617,940"
BA,BWI,LHR,"3,635",0,1,1,1,1,1,1,6,"1,564",260.7,"5,685,140"
BA,CVG,LHR,"3,963",0,1,1,0,1,0,1,4,826,206.5,"3,273,438"
BA,DEN,LHR,"4,671",1,1,1,1,0,0,1,5,"1,212",242.4,"5,661,252"
BA,DFW,LHR,"4,751",1,1,1,1,1,1,1,7,"2,317",331.0,"11,008,067"
BA,EWR,LHR,"3,466",2,2,2,2,2,2,2,14,"3,437",245.5,"11,912,642"
BA,IAD,LHR,"3,677",2,2,2,2,2,2,2,14,"3,488",249.1,"12,825,376"
BA,IAH,LHR,"4,834",2,1,1,2,1,2,2,11,"2,398",218.0,"11,591,932"
BA,JFK,LHR,"3,452",8,8,8,8,8,8,8,56,"13,701",244.7,"47,295,852"
BA,LAS,LHR,"5,230",1,1,1,1,1,1,1,7,"2,317",331.0,"12,117,910"
BA,LAX,LHR,"5,456",3,3,3,3,3,3,2,20,"6,585",329.3,"35,927,760"
BA,MCO,LGW,"4,353",1,1,1,1,1,1,1,7,"2,352",336.0,"10,238,256"
BA,MIA,LHR,"4,425",2,2,2,2,2,2,2,14,"6,566",469.0,"29,054,550"
BA,MSY,LHR,"4,630",0,1,0,1,0,1,0,3,622,207.3,"2,879,860"
BA,ORD,LHR,"3,953",1,1,1,2,2,2,2,11,"2,547",231.5,"10,068,291"
BA,PDX,LHR,"4,914",1,0,1,0,1,0,1,4,848,212.0,"4,167,072"
BA,PHL,LHR,"3,546",1,1,1,1,1,1,1,7,"2,317",331.0,"8,216,082"
BA,PHX,LHR,"5,271",1,1,1,1,1,1,1,7,"2,317",331.0,"12,212,907"
BA,PIT,LHR,"3,720",1,0,1,0,1,1,0,4,826,206.5,"3,072,720"
BA,SAN,LHR,"5,485",1,1,1,1,1,1,1,7,"1,904",272.0,"10,443,440"
BA,SEA,LHR,"4,801",1,2,1,1,2,2,1,10,"2,388",238.8,"11,464,788"
BA,SFO,LHR,"5,368",2,2,2,2,2,2,2,14,"5,061",361.5,"27,167,448"
BA,TPA,LGW,"4,427",1,0,1,1,0,1,1,5,"1,676",335.2,"7,419,652"
BB,SPB,SSB,44,6,6,6,6,6,6,5,41,779,19.0,"34,276"
BB,SSB,SPB,44,6,6,6,6,6,6,5,41,779,19.0,"34,276"
BF,EWR,ORY,"3,648",0,0,1,0,1,1,1,4,"1,644",411.0,"5,997,312"
BF,MIA,ORY,"4,584",0,1,0,1,0,1,0,3,"1,233",411.0,"5,652,072"
BF,SFO,ORY,"5,592",1,0,0,0,1,0,0,2,822,411.0,"4,596,624"
BF,SFO,PPT,"4,188",0,0,1,0,0,0,1,2,822,411.0,"3,442,536"
BR,DFW,TPE,"7,717",0,0,1,0,1,0,1,3,834,278.0,"6,435,978"
BR,IAH,TPE,"7,937",1,1,1,1,1,1,1,7,"2,331",333.0,"18,501,147"
BR,JFK,TPE,"7,807",1,1,1,1,1,1,1,7,"2,331",333.0,"18,198,117"
BR,LAX,TPE,"6,799",3,3,3,3,3,3,3,21,"6,813",324.4,"46,321,587"
BR,ORD,TPE,"7,457",1,1,1,1,1,1,1,7,"2,331",333.0,"17,382,267"
BR,SEA,TPE,"6,074",1,2,1,2,1,2,1,10,"3,420",342.0,"20,773,080"
BR,SFO,TPE,"6,469",3,3,3,3,3,3,3,21,"6,993",333.0,"45,237,717"
BW,FLL,POS,"1,627",1,0,0,1,1,0,1,4,640,160.0,"1,041,280"
BW,JFK,GEO,"2,538",1,1,1,1,1,1,1,7,"1,120",160.0,"2,842,560"
BW,JFK,KIN,"1,573",0,1,0,1,0,1,0,3,480,160.0,"755,040"
BW,JFK,POS,"2,204",1,1,1,1,3,0,2,9,"1,440",160.0,"3,173,760"
BW,JFK,SVD,"2,041",0,0,1,0,0,1,0,2,320,160.0,"653,120"
BW,JFK,TAB,"2,179",0,0,0,1,0,0,0,1,160,160.0,"348,640"
BW,MCO,POS,"1,784",1,0,1,0,1,0,0,3,480,160.0,"856,320"
BW,MIA,POS,"1,622",1,1,1,1,1,1,1,7,"1,120",160.0,"1,816,640"
BW,SJU,DOM,369,1,0,1,0,0,1,0,3,204,68.0,"75,276"
BW,SJU,EIS,96,0,0,0,1,1,0,1,3,204,68.0,"19,584"
BX,GUM,PUS,"1,792",2,2,2,2,2,2,2,14,"3,224",230.3,"5,777,408"
CA,IAD,PEK,"6,922",0,1,0,0,1,0,0,2,730,365.0,"5,053,060"
CA,JFK,PEK,"6,838",1,1,0,1,1,0,1,5,"1,825",365.0,"12,479,350"
CA,LAX,PEK,"6,251",1,0,0,1,1,0,1,4,"1,244",311.0,"7,776,244"
CA,LAX,SZX,"7,248",0,1,0,0,0,0,0,1,311,311.0,"2,254,128"
CA,SFO,PEK,"5,914",0,0,1,0,0,1,0,2,622,311.0,"3,678,508"
CI,JFK,TPE,"7,807",0,1,0,1,0,1,1,4,"1,432",358.0,"11,179,624"
CI,LAX,TPE,"6,799",1,1,1,1,2,1,2,9,"3,014",334.9,"20,492,186"
CI,ONT,TPE,"6,830",1,1,1,1,1,1,1,7,"2,402",343.1,"16,405,660"
CI,SEA,TPE,"6,074",1,1,1,0,1,0,1,5,"1,530",306.0,"9,293,220"
CI,SFO,TPE,"6,469",1,1,1,1,1,1,1,7,"2,506",358.0,"16,211,314"
CM,ATL,PTY,"1,721",0,1,0,1,0,1,1,4,660,165.0,"1,135,860"
CM,AUS,PTY,"1,873",1,0,1,1,0,1,0,4,652,163.0,"1,221,196"
CM,BOS,PTY,"2,348",2,2,1,2,1,1,2,11,"1,808",164.4,"4,245,184"
CM,BWI,PTY,"2,079",1,0,1,0,0,1,1,4,664,166.0,"1,380,456"
CM,DEN,PTY,"2,631",1,0,1,1,1,1,1,6,972,162.0,"2,557,332"
CM,FLL,PTY,"1,170",1,1,1,1,0,1,1,6,978,163.0,"1,144,260"
CM,IAD,PTY,"2,060",3,3,3,3,3,3,3,21,"3,500",166.7,"7,210,000"
CM,JFK,PTY,"2,200",3,4,4,4,3,4,4,26,"4,258",163.8,"9,367,600"
CM,LAS,PTY,"2,917",1,0,1,1,1,0,1,5,830,166.0,"2,421,110"
CM,LAX,PTY,"3,010",3,3,3,3,3,3,3,21,"3,590",171.0,"10,805,900"
CM,MCO,PTY,"1,338",6,6,6,6,6,6,6,42,"6,812",162.2,"9,114,456"
CM,MIA,PTY,"1,152",7,8,7,7,8,8,7,52,"8,668",166.7,"9,985,536"
CM,ORD,PTY,"2,324",2,2,2,2,2,2,2,14,"2,270",162.1,"5,275,480"
CM,RDU,PTY,"1,845",1,0,1,0,1,0,1,4,696,174.0,"1,284,120"
CM,SAN,PTY,"2,910",1,0,1,0,1,0,1,4,664,166.0,"1,932,240"
CM,SFO,PTY,"3,320",1,1,1,1,1,1,1,7,"1,162",166.0,"3,857,840"
CM,SJU,PTY,"1,105",2,2,2,2,2,2,2,14,"2,192",156.6,"2,422,160"
CM,TPA,PTY,"1,316",1,1,2,1,2,1,2,10,"1,538",153.8,"2,024,008"
CX,BOS,HKG,"7,968",1,1,1,1,1,1,1,7,"2,338",334.0,"18,629,184"
CX,DFW,HKG,"8,120",1,1,1,1,1,1,1,7,"2,338",334.0,"18,984,560"
CX,JFK,HKG,"8,070",3,3,3,3,3,3,3,21,"6,410",305.2,"51,728,700"
CX,LAX,HKG,"7,260",3,2,3,2,2,3,3,18,"5,958",331.0,"43,255,080"
CX,ORD,HKG,"7,793",1,1,1,1,1,1,1,7,"2,338",334.0,"18,220,034"
CX,SFO,HKG,"6,927",3,3,3,3,1,3,2,18,"5,656",314.2,"39,179,112"
CZ,JFK,CAN,"8,000",0,0,0,0,0,1,0,1,360,360.0,"2,880,000"
CZ,LAX,CAN,"7,231",1,0,1,0,1,1,1,5,"1,800",360.0,"13,015,800"
CZ,SFO,CAN,"6,897",0,1,0,0,0,1,0,2,592,296.0,"4,083,024"
CZ,SFO,WUH,"6,479",1,0,0,1,0,0,0,2,592,296.0,"3,835,568"
DC,BQN,PUJ,82,0,0,0,1,0,0,1,2,60,30.0,"4,920"
DC,SJU,PUJ,156,0,0,0,1,0,0,1,2,60,30.0,"9,360"
DC,SJU,SDQ,241,0,0,0,1,0,0,1,2,60,30.0,"14,460"
DC,STT,SDQ,308,0,0,0,1,0,0,1,2,60,30.0,"18,480"
DE,JFK,FRA,"3,856",1,0,0,1,1,1,0,4,"1,240",310.0,"4,781,440"
DE,SEA,FRA,"5,108",1,0,0,1,0,1,0,3,930,310.0,"4,750,440"
DL,ABE,ATL,692,3,3,3,3,3,3,3,21,"1,596",76.0,"1,104,432"
DL,ABQ,ATL,"1,269",3,3,3,3,3,2,3,20,"3,600",180.0,"4,568,400"
DL,ABQ,LAX,677,3,3,3,3,3,2,3,20,"1,520",76.0,"1,029,040"
DL,ABQ,SLC,492,3,3,3,3,3,3,3,21,"1,560",74.3,"767,520"
DL,ABR,MSP,257,3,2,2,3,3,2,3,18,900,50.0,"231,300"
DL,ABY,ATL,146,3,3,3,3,3,2,3,20,"1,471",73.6,"214,766"
DL,AEX,ATL,500,3,3,3,3,3,3,3,21,"1,498",71.3,"749,000"
DL,AGS,ATL,143,8,7,7,8,8,6,8,52,"4,842",93.1,"692,406"
DL,ALB,ATL,852,3,3,3,3,3,2,3,20,"3,169",158.4,"2,699,988"
DL,ALB,DTW,488,4,4,4,4,4,3,4,27,"2,347",86.9,"1,145,336"
DL,ALB,LGA,136,2,2,2,2,2,1,2,13,910,70.0,"123,760"
DL,ANC,ATL,"3,416",0,0,0,0,0,1,0,1,216,216.0,"737,856"
DL,ANC,MSP,"2,518",2,2,2,2,2,2,2,14,"2,716",194.0,"6,838,888"
DL,ANC,SEA,"1,448",5,5,5,5,5,5,5,35,"4,970",142.0,"7,196,560"
DL,APN,DTW,198,2,1,1,2,2,2,2,12,600,50.0,"118,800"
DL,ASE,ATL,"1,304",1,1,1,1,1,1,1,7,490,70.0,"638,960"
DL,ASE,LAX,737,1,1,1,1,1,1,1,7,490,70.0,"361,130"
DL,ATL,ABE,692,3,3,3,3,3,3,3,21,"1,596",76.0,"1,104,432"
DL,ATL,ABQ,"1,269",3,3,3,3,3,2,3,20,"3,600",180.0,"4,568,400"
DL,ATL,ABY,146,3,3,3,3,3,2,3,20,"1,471",73.6,"214,766"
DL,ATL,AEX,500,3,3,3,3,3,3,3,21,"1,498",71.3,"749,000"
DL,ATL,AGS,143,8,7,7,8,8,6,8,52,"4,842",93.1,"692,406"
DL,ATL,ALB,852,3,3,3,3,3,2,3,20,"3,169",158.4,"2,699,988"
DL,ATL,AMS,"4,401",2,2,2,2,2,2,2,14,"3,941",281.5,"17,344,341"
DL,ATL,ANC,"3,416",0,0,0,0,0,1,0,1,216,216.0,"737,856"
DL,ATL,ANU,"1,807",0,0,0,0,0,1,0,1,160,160.0,"289,120"
DL,ATL,ASE,"1,304",1,1,1,1,1,1,1,7,490,70.0,"638,960"
DL,ATL,ATW,765,1,1,1,1,1,1,1,7,"1,120",160.0,"856,800"
DL,ATL,AUA,"1,715",1,1,1,1,1,2,1,8,"1,440",180.0,"2,469,600"
DL,ATL,AUS,813,9,9,9,9,9,9,9,63,"11,557",183.4,"9,395,841"
DL,ATL,AVL,164,7,6,6,7,7,5,7,45,"4,950",110.0,"811,800"
DL,ATL,BCN,"4,584",1,1,1,1,1,1,1,7,"1,666",238.0,"7,636,944"
DL,ATL,BDA,"1,148",1,0,1,0,0,1,0,3,396,132.0,"454,608"
DL,ATL,BDL,859,7,6,6,7,7,5,7,45,"7,507",166.8,"6,448,513"
DL,ATL,BGI,"2,113",0,1,0,1,0,1,0,3,480,160.0,"1,014,240"
DL,ATL,BHM,134,10,9,9,10,10,8,11,67,"10,752",160.5,"1,440,768"
DL,ATL,BMI,533,2,2,2,2,2,2,2,14,"1,064",76.0,"567,112"
DL,ATL,BNA,214,10,9,9,10,10,8,10,66,"9,997",151.5,"2,139,358"
DL,ATL,BOG,"2,098",2,2,2,2,2,2,2,14,"2,786",199.0,"5,845,028"
DL,ATL,BOI,"1,838",1,1,1,2,2,1,2,10,"1,800",180.0,"3,308,400"
DL,ATL,BON,"1,797",0,0,0,0,0,1,0,1,180,180.0,"323,460"
DL,ATL,BOS,946,11,11,11,11,11,9,11,75,"13,927",185.7,"13,174,942"
DL,ATL,BQK,238,3,3,3,3,3,3,3,21,"1,498",71.3,"356,524"
DL,ATL,BTR,449,5,5,5,5,5,4,5,34,"3,502",103.0,"1,572,398"
DL,ATL,BTV,960,1,1,1,1,1,1,1,7,"1,120",160.0,"1,075,200"
DL,ATL,BUF,712,3,3,3,3,3,3,3,21,"4,011",191.0,"2,855,832"
DL,ATL,BUR,"1,941",1,1,1,1,1,1,1,7,910,130.0,"1,766,310"
DL,ATL,BWI,576,9,8,8,9,9,7,9,59,"10,577",179.3,"6,092,352"
DL,ATL,BZE,"1,134",1,1,1,1,1,1,1,7,"1,260",180.0,"1,428,840"
DL,ATL,BZN,"1,641",1,1,1,1,1,1,1,7,"1,393",199.0,"2,285,913"
DL,ATL,CAE,192,8,7,7,8,8,6,8,52,"5,202",100.0,"998,784"
DL,ATL,CDG,"4,394",2,2,2,2,2,2,2,14,"3,943",281.6,"17,325,542"
DL,ATL,CHA,106,9,8,8,9,9,7,8,58,"5,199",89.6,"551,094"
DL,ATL,CHO,457,4,4,4,4,4,3,4,27,"2,528",93.6,"1,155,296"
DL,ATL,CHS,259,10,9,9,10,10,8,10,66,"11,499",174.2,"2,978,241"
DL,ATL,CID,694,1,1,1,1,1,1,1,7,"1,120",160.0,"777,280"
DL,ATL,CLE,554,8,7,7,8,8,6,8,52,"8,872",170.6,"4,915,088"
